Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Tanzania,TZA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.5881441,186.2186779,173.7906179,195.661453,175.5580799,157.0608125,161.176878,182.361928,219.5502111,253.4759847,395.5326208,400.2636718,410.9523655,406.5387537,411.9723218,431.2797298,459.2592952,492.6313397,485.4974495,552.8395016,687.3904455,695.2168433,743.4036639,781.4338957,867.8574989,970.3996014,1030.077648,947.9333517,966.5030166,1004.906588,1042.838759,1085.884861,1076.470385
Uganda,UGA,GDP per capita (current US$),NY.GDP.PCAP.CD,62.50962537,63.22096734,62.22631459,69.17354301,76.31148622,110.802289,112.0321537,113.1692177,117.3845508,128.074736,133.9715946,146.5889396,150.2165273,167.13582,200.9123531,219.7510474,221.6160047,258.2961789,206.6384294,177.2015733,100.0302757,104.2722215,164.6877539,164.2626181,256.7408119,241.7460015,260.3284059,401.5634663,402.2793423,314.7687216,248.0293243,185.0181172,153.9440238,167.9412492,201.6026565,281.9661333,287.3882907,289.5044945,295.4052653,261.3479065,261.8691416,239.473127,245.5000403,254.3012043,296.0142675,333.7315763,349.2171001,403.6637446,474.5179496,796.5309244,819.0074652,828.9941128,786.738711,806.6119363,879.7349486,843.6295453,733.3971317,746.8307512,770.2570601,794.4514454,817.0357569
Ukraine,UKR,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,1249.445248,1449.966166,1597.535384,1569.757138,,1378.636186,1257.350096,1011.979433,935.9761546,872.6987229,991.2204337,835.2509828,635.7644092,635.7044182,780.3211789,878.6187489,1047.50279,1366.016476,1826.931391,2300.769709,3065.611294,3887.242337,2542.995424,2965.139715,3569.758121,3855.417729,4029.711252,3104.643206,2124.662319,2187.73051,2640.675677,3096.817402,3662.563087,3726.927149
Upper middle income,UMC,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,256.3722294,278.0366216,298.7354655,315.4419327,361.1954014,453.8669819,549.3812104,588.3174134,598.6009487,645.7061192,670.4358032,825.4312655,968.9188198,1032.516522,950.6506174,977.7980221,975.8744286,1009.64278,1009.804584,1047.525499,1152.691509,1190.300249,1371.866268,1410.003108,1359.252288,1460.581233,1576.646869,1741.873227,1868.073705,1983.439391,1943.011472,1823.09592,1999.770467,1997.475954,1984.911243,2196.228838,2618.793237,3130.137606,3698.577609,4565.964786,5551.370357,5308.889324,6396.662114,7593.699493,8092.060926,8614.228386,8859.135678,8257.060889,8156.475382,8965.562497,9588.189552,9696.753839,9295.764144
Uruguay,URY,GDP per capita (current US$),NY.GDP.PCAP.CD,,,656.7132268,584.2916335,741.244998,701.7047182,664.4398411,580.9702588,574.3468825,717.140948,760.5870648,996.0880666,775.9881598,1404.726557,1448.325811,1250.200808,1290.630911,1440.226655,1707.485587,2479.962509,3485.991103,3764.821504,3107.400832,1716.178567,1620.934562,1571.306,1940.214425,2415.903719,2676.533381,2732.287535,2990.367133,3578.288157,4082.538363,4721.007648,5458.867361,5985.116994,6317.561877,7329.866939,7713.618768,7250.27477,6875.025469,6284.45968,4090.891888,3624.205685,4120.544205,5226.9441,5887.845162,7026.503055,9091.079039,9451.932449,11992.02377,14236.715,15171.58017,16973.68924,16831.94819,15613.74597,16715.63347,18690.89384,18703.86029,17688.01501,15438.41167
United States,USA,GDP per capita (current US$),NY.GDP.PCAP.CD,3007.123445,3066.562869,3243.843078,3374.515171,3573.941185,3827.52711,4146.316646,4336.426587,4695.92339,5032.144743,5234.296666,5609.3826,6094.01799,6726.358956,7225.69136,7801.456664,8592.253537,9452.576519,10564.94822,11674.18631,12574.79151,13976.10975,14433.78773,15543.89372,17121.22548,18236.82773,19071.22719,20038.9411,21417.01193,22857.15443,23888.60001,24342.2589,25418.99078,26387.29373,27694.85342,28690.8757,29967.71272,31459.13898,32853.67695,34513.5615,36334.90878,37133.24281,38023.16111,39496.48588,41712.80107,44114.74778,46298.73144,47975.9677,48382.55845,47099.98047,48466.6576,49882.55813,51602.93105,53106.53677,55049.98833,56863.3715,58021.4005,60109.65573,63064.41841,65279.52903,63543.57779
Uzbekistan,UZB,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.4192061,652.8074753,603.3520153,596.9835856,576.4471105,585.9323642,600.5981578,623.0026524,623.2161328,702.4807441,558.2268024,456.7062895,383.343068,396.377979,465.1198869,546.7768502,654.2838373,830.4076942,1082.286025,1213.265328,1634.312095,1926.292997,2137.025122,2281.410973,2492.336643,2615.025134,2567.799207,1826.566919,1529.082864,1719.05721,1685.764947
St. Vincent and the Grenadines,VCT,GDP per capita (current US$),NY.GDP.PCAP.CD,161.3752968,170.3812109,174.4960771,162.8054525,173.3873415,175.6584477,185.2539592,180.3982494,173.1274602,185.8985095,203.8651507,219.1676488,298.1860427,322.4208641,347.9698985,347.4328617,339.136668,505.1087102,616.536676,713.4678685,818.7691628,1006.383534,1112.505045,1186.541948,1301.119602,1393.660519,1528.713579,1657.907062,1884.174036,2005.631798,2236.197812,2364.525383,2575.069302,2650.111143,2678.509305,2924.829997,3069.824777,3223.229718,3465.623925,3625.720503,3676.352092,3985.807613,4272.956059,4447.918312,4809.934335,5070.381521,5625.399437,6307.313617,6415.343305,6232.371642,6292.498854,6242.252962,6390.310632,6639.484897,6684.377547,6921.702479,7074.548765,7213.025857,7361.400962,7457.239776,7297.91235
"Venezuela, RB",VEN,GDP per capita (current US$),NY.GDP.PCAP.CD,955.4464181,970.3563984,1023.355237,1077.403051,864.4712211,869.5350225,876.1539264,892.8794648,937.5986712,930.9262123,1014.453263,1105.622678,1155.404076,1367.912274,2036.437849,2082.310039,2314.990328,2593.076488,2737.001671,3270.600986,3893.697346,4252.337521,4228.902648,4108.481006,3555.806233,3577.783432,3398.132171,2634.22025,3220.861914,2270.957799,2475.380473,2661.033851,2938.160197,2857.93866,2720.367063,3529.589128,3151.269278,3758.844934,3921.718474,4127.108981,4842.036601,4986.675788,3700.87974,3272.615024,4325.696756,5504.97724,6833.378912,8454.469536,11432.74592,11765.09976,13825.35712,10955.53801,12986.22269,12457.7686,16055.64532,,,,,,
British Virgin Islands,VGB,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30126.53328,31823.41828,35024.8004,40930.17252,41561.70122,44333.88408,39207.72715,38771.63204,40043.55971,39144.88872,37850.77827,34820.11459,33573.71943,34796.49436,36022.54548,36287.87949,37233.29689,,
Vietnam,VNM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,231.4522858,422.7802977,575.4626827,390.4122234,94.56473524,95.18825998,138.4474504,139.2001228,182.3084018,221.1291752,276.8126628,324.1472239,348.0174071,348.3243173,362.9195028,390.0933309,404.8078612,430.0528724,480.5798343,546.909619,687.4797274,784.3723759,906.2842299,1149.424495,1217.268583,1317.890646,1525.119025,1735.152116,1886.69017,2030.278447,2085.101349,2192.174482,2365.521615,2566.447487,2715.27598,2785.724157
Vanuatu,VUT,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,1059.673506,1048.33559,959.811346,943.1943897,945.0665727,1137.138278,1014.36599,951.2056376,1024.906658,1136.609999,1078.516272,1152.169246,1335.833604,1347.430174,1255.090071,1423.896602,1482.705562,1522.062208,1559.43224,1473.666114,1478.58574,1470.63587,1363.185058,1354.100243,1580.575634,1788.122206,1887.226576,2049.532809,2352.973255,2629.053124,2573.889015,2839.40634,3173.822022,2997.293432,2954.774511,2926.67996,2695.666186,2805.66532,3082.475083,3125.404999,3102.34679,2782.98434
World,WLD,GDP per capita (current US$),NY.GDP.PCAP.CD,445.4313125,459.5891009,484.8193992,513.2638658,551.8156103,588.7757088,625.102789,654.0681104,691.3743612,746.2258503,684.2203443,736.2362911,825.9668905,971.2057271,1096.749433,1183.987582,1277.296922,1417.342999,1626.412359,1836.190212,2038.428473,2160.558402,2107.883724,2159.532729,2229.607397,2311.340364,2595.274077,2844.12331,3136.042504,3230.489211,3481.900382,3614.009899,3750.871211,3864.764255,4106.690721,4468.334605,4502.473871,4505.74828,4405.798387,5378.225205,5487.890203,5403.527448,5542.501678,6134.098725,6824.094238,7298.108184,7813.439616,8696.505826,9427.843407,8840.426854,9555.570991,10493.16985,10606.35762,10783.68124,10951.69061,10251.02048,10294.18971,10834.34434,11372.72733,11417.17406,10925.74607
Samoa,WSM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,770.3215557,706.4499894,685.7502956,597.3447482,628.7548498,694.0391033,824.2975133,758.8761523,772.5343204,765.8366184,799.4624531,796.5850105,1310.68479,1322.35067,1460.047151,1659.114822,1559.147665,1490.926388,1542.066736,1556.999425,1633.007661,1909.154441,2353.455973,2590.489858,2796.601169,3133.671327,3378.953029,3168.228207,3566.458277,3933.459357,4022.177848,4037.615168,3937.779197,4073.729164,4109.059523,4259.634172,4188.571058,4324.101774,4067.47263
Kosovo,XKX,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1087.762401,1490.361033,1413.532587,1638.104739,2086.537325,2147.464271,2237.126598,2685.986222,3254.820269,3209.694109,3286.557443,3741.875052,3596.804655,3891.266363,4080.330717,3603.025501,3780.003689,4045.614209,4419.914327,4445.890702,4287.200903
"Yemen, Rep.",YEM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.2481211,482.0605713,498.9633818,393.7390588,291.472071,285.5695931,374.0114314,428.0605956,384.4999404,451.5709253,554.4486653,550.3603645,579.8531406,620.382726,709.9653788,832.8441987,921.4183549,1017.292048,1229.246675,1116.084396,1334.784902,1374.621401,1446.536472,1607.152173,1674.002572,1601.830063,1138.603723,960.528848,824.117718,,
South Africa,ZAF,GDP per capita (current US$),NY.GDP.PCAP.CD,443.0099197,454.9620132,473.0114048,511.4973636,548.9960578,584.7041627,621.2205434,675.1353451,711.2257424,780.6259187,834.5525029,897.1300938,917.3558548,1225.089468,1499.141068,1512.770965,1416.708821,1535.118781,1722.22663,2071.550931,2905.807641,2913.242551,2601.057861,2820.433717,2429.0275,1807.976468,2015.813567,2582.494672,2711.5153,2756.212148,3139.966225,3285.972326,3479.083205,3388.772084,3445.228281,3751.838541,3494.423859,3549.550699,3154.011816,3081.561385,3032.439182,2666.475027,2502.277005,3751.282251,4833.627517,5383.657217,5602.010466,6095.62157,5760.805172,5862.797108,7328.6152,8007.476439,7501.661096,6832.725546,6433.400402,5734.633422,5272.543648,6131.47945,6372.605655,6001.401121,5090.715025
Zambia,ZMB,GDP per capita (current US$),NY.GDP.PCAP.CD,232.1885645,220.0420671,212.5784491,213.8967589,242.3844725,303.2817405,343.37367,360.2012387,409.7753493,485.872618,436.7692354,390.579238,427.819426,491.1116401,653.278691,529.7428421,537.2206872,469.594201,514.4919068,587.944616,654.4120135,639.5434833,637.5456904,496.1977536,408.7779201,329.5116708,232.5390873,307.8727161,488.744735,511.3217299,408.7693313,409.7272755,376.498819,378.1255592,412.2607521,418.5150247,385.1521522,448.3701601,358.5559589,335.7122914,345.6896207,382.9410352,382.2419633,435.4581994,538.591553,702.7411184,1047.918843,1124.290586,1394.0005,1159.907499,1489.459087,1672.907535,1763.069442,1878.346811,1762.427817,1338.290927,1280.806543,1535.196574,1516.3711,1305.002214,1050.919283
Zimbabwe,ZWE,GDP per capita (current US$),NY.GDP.PCAP.CD,278.8138468,280.8286629,276.6882328,277.4797151,281.558896,293.308788,277.2345317,292.2705329,299.3989358,341.985387,356.2289954,397.7953353,471.9369028,563.0330783,654.4141916,694.5324939,664.1027557,650.1557988,627.9671176,723.1067339,901.4984147,1043.748057,1073.064116,940.557953,741.8750005,635.0060586,675.8067749,707.57554,793.4492583,816.0767657,841.9739583,809.0511401,619.3720826,591.7196824,611.8652764,623.2095851,741.0958552,731.947626,544.9838381,580.0705709,563.0575041,568.3862905,530.5304463,478.0076044,482.9984515,476.5554025,447.8547399,431.7872587,356.6932344,771.5990323,948.331481,1093.653409,1304.968011,1429.998461,1434.896277,1445.069702,1464.588957,1335.665064,1352.162653,1156.154864,1128.210711
